1.398695409297943115e-01,1.645705476403236389e-02,2.050976455211639404e-02,8.147715777158737183e-02,1.129257604479789734e-01,1.107493042945861816e-01,8.473011665046215057e-03,1.038797944784164429e-02,1.826893538236618042e-02,2.386495284736156464e-02,1.224335804581642151e-01,9.720017015933990479e-02,1.261029541492462158e-01,1.112798526883125305e-01,0.000000000000000000e+00
8.214738965034484863e-01,1.165116727352142334e-01,6.201443821191787720e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
3.864400461316108704e-02,4.123128019273281097e-03,5.766639485955238342e-03,1.171588525176048279e-02,1.171990670263767242e-02,4.656862840056419373e-02,1.260171271860599518e-02,4.252471029758453369e-02,1.218360662460327148e-01,2.745583951473236084e-01,4.299409091472625732e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
3.442670702934265137e-01,1.468235533684492111e-02,1.242376677691936493e-02,7.405152078717947006e-03,6.080171093344688416e-02,6.906676292419433594e-02,5.252531543374061584e-02,1.799064129590988159e-01,2.589214742183685303e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
9.655414819717407227e-01,3.445847705006599426e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
7.451765239238739014e-02,7.373875007033348083e-03,6.105901673436164856e-03,1.039790082722902298e-02,2.258698642253875732e-02,4.100296273827552795e-02,1.514544431120157242e-02,8.238498121500015259e-02,5.625336244702339172e-02,2.226356416940689087e-01,1.984027475118637085e-01,9.781843423843383789e-02,1.653741300106048584e-01,0.000000000000000000e+00,0.000000000000000000e+00
5.536504983901977539e-01,2.942555546760559082e-01,1.520939022302627563e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
2.086343988776206970e-02,5.714687518775463104e-03,8.222131058573722839e-03,6.594842765480279922e-03,2.484674938023090363e-02,2.580698207020759583e-02,2.168157882988452911e-02,1.725051365792751312e-02,4.778761789202690125e-02,3.422265127301216125e-02,2.202325612306594849e-01,7.872551679611206055e-02,3.319912552833557129e-01,1.560594290494918823e-01,0.000000000000000000e+00
8.325857520103454590e-01,7.739685475826263428e-02,9.001740068197250366e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.062906906008720398e-01,2.511662617325782776e-02,2.954566478729248047e-02,3.922234475612640381e-02,3.205150738358497620e-02,1.204107552766799927e-01,2.452127337455749512e-01,4.021496176719665527e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
2.324566245079040527e-01,4.002241045236587524e-02,1.605642139911651611e-01,5.980202555656433105e-02,2.306736260652542114e-01,2.764811217784881592e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
5.264997482299804688e-01,6.530087441205978394e-02,2.357928082346916199e-02,2.544126659631729126e-02,7.357648015022277832e-02,8.344273269176483154e-02,1.029587611556053162e-01,9.920094907283782959e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
9.052076339721679688e-01,9.479233622550964355e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
8.072781562805175781e-01,3.455497324466705322e-02,5.625304207205772400e-02,1.019138097763061523e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
6.335162520408630371e-01,6.352916359901428223e-02,3.771368786692619324e-02,9.553490579128265381e-02,1.697058975696563721e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
3.341490030288696289e-02,5.307110492140054703e-03,2.030412107706069946e-02,4.227146040648221970e-03,1.049840636551380157e-02,3.946321085095405579e-03,4.139703139662742615e-02,3.046007454395294189e-02,4.600134864449501038e-02,1.256924122571945190e-01,1.165615394711494446e-01,8.704620599746704102e-02,1.844840198755264282e-01,5.247632041573524475e-02,2.381830960512161255e-01
4.958591163158416748e-01,2.203444577753543854e-02,4.383126646280288696e-02,5.156448110938072205e-02,1.627046167850494385e-01,2.240060716867446899e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
6.038711071014404297e-01,9.925960563123226166e-03,1.623017154633998871e-02,7.612709887325763702e-03,3.305897116661071777e-02,6.231503933668136597e-02,6.478936970233917236e-02,9.917393326759338379e-02,1.030227839946746826e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
4.517813026905059814e-01,1.096642464399337769e-01,4.149379208683967590e-02,1.311438530683517456e-01,2.659167647361755371e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
3.949211239814758301e-01,1.136922612786293030e-01,1.235861554741859436e-01,5.234145000576972961e-02,3.154590725898742676e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
3.196545541286468506e-01,4.366987850517034531e-03,1.904103206470608711e-03,1.716702058911323547e-02,2.387007139623165131e-02,2.198883891105651855e-02,2.684540860354900360e-02,5.352158099412918091e-02,7.307650893926620483e-02,1.792720109224319458e-01,8.206217736005783081e-02,1.962707340717315674e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.863582283258438110e-01,2.168123424053192139e-02,2.170634828507900238e-02,2.347225695848464966e-02,4.360311850905418396e-02,1.126297265291213989e-01,5.469320714473724365e-02,1.214080303907394409e-01,4.144478440284729004e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
4.662634730339050293e-01,4.919333755970001221e-02,5.271096527576446533e-02,6.847192347049713135e-02,3.633603155612945557e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
8.108363747596740723e-01,1.042309924960136414e-01,8.493263274431228638e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
4.872807860374450684e-01,3.288167342543601990e-02,4.357453808188438416e-02,7.518216222524642944e-02,7.889332249760627747e-03,1.814385876059532166e-02,2.770682238042354584e-02,1.293984204530715942e-01,1.779423654079437256e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
4.801240190863609314e-02,4.739456810057163239e-03,5.349061451852321625e-03,1.279630791395902634e-02,2.889192663133144379e-02,2.970170974731445312e-02,1.935710757970809937e-02,1.704149320721626282e-02,1.704085171222686768e-01,1.960445791482925415e-01,5.061138421297073364e-02,1.864726990461349487e-01,1.432844102382659912e-01,8.728886395692825317e-02,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
7.668503522872924805e-01,1.710128933191299438e-01,6.213678792119026184e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
9.238288998603820801e-01,1.432127133011817932e-02,6.184986606240272522e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
9.283568859100341797e-01,7.164315134286880493e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
9.694825410842895508e-01,3.051748313009738922e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
5.084590986371040344e-02,2.698479220271110535e-02,8.491924032568931580e-03,3.385513555258512497e-03,1.026795338839292526e-02,1.087851449847221375e-02,3.092179074883460999e-03,2.625738456845283508e-02,5.953249335289001465e-02,9.131364524364471436e-02,1.697852164506912231e-01,3.573492765426635742e-01,1.818152070045471191e-01,0.000000000000000000e+00,0.000000000000000000e+00
5.435944199562072754e-01,2.163815498352050781e-01,2.400240451097488403e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
2.284420654177665710e-02,7.688715588301420212e-03,7.508252281695604324e-03,1.203759666532278061e-02,2.439969219267368317e-02,6.364284455776214600e-02,2.826734632253646851e-02,1.773974671959877014e-02,1.494899988174438477e-01,1.890623122453689575e-01,2.060971260070800781e-01,2.712221741676330566e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
7.175442576408386230e-02,1.410209853202104568e-02,9.646358340978622437e-02,1.205457374453544617e-01,3.993768990039825439e-02,8.565775305032730103e-02,1.879892647266387939e-01,1.362035423517227173e-01,2.473459392786026001e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
7.813599705696105957e-01,2.663980796933174133e-02,2.458395808935165405e-02,4.743090271949768066e-02,4.301066696643829346e-02,2.421968057751655579e-02,5.275499820709228516e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
6.892073750495910645e-01,2.194684557616710663e-02,2.615477889776229858e-02,3.537844121456146240e-02,4.022654891014099121e-02,1.870860010385513306e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
8.864002823829650879e-01,3.531957045197486877e-02,2.203335985541343689e-02,5.624683201313018799e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.418603360652923584e-01,2.224368415772914886e-02,2.837985381484031677e-02,6.804973818361759186e-03,8.871325105428695679e-02,5.450261384248733521e-02,3.761934489011764526e-02,2.138109505176544189e-01,3.448112905025482178e-01,6.125373393297195435e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
2.566725574433803558e-02,1.591543201357126236e-03,5.533814895898103714e-03,1.282652094960212708e-02,1.019371207803487778e-02,3.177539259195327759e-02,3.355677053332328796e-02,1.275517493486404419e-01,4.031574726104736328e-01,2.667483389377593994e-01,8.139742910861968994e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
4.802931100130081177e-02,8.837862871587276459e-03,3.886113641783595085e-03,9.414349682629108429e-03,9.971610270440578461e-03,4.146849364042282104e-02,3.600512444972991943e-02,1.123490110039710999e-01,2.138634771108627319e-01,5.161746740341186523e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
6.467797160148620605e-01,2.213914245367050171e-01,2.443646825850009918e-02,1.073923930525779724e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
7.991892099380493164e-01,4.770863056182861328e-02,1.968531496822834015e-02,3.459801524877548218e-02,2.307701483368873596e-02,7.574171572923660278e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
3.517464101314544678e-01,5.618113279342651367e-02,4.964424297213554382e-02,9.000103920698165894e-02,2.724028378725051880e-02,7.796578854322433472e-02,2.983983606100082397e-02,2.252977043390274048e-01,9.208355098962783813e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
9.164332151412963867e-01,2.557473629713058472e-02,1.463124155998229980e-02,4.336079955101013184e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
2.737188898026943207e-02,3.396739950403571129e-03,1.369678415358066559e-02,1.300955563783645630e-02,1.770424097776412964e-02,7.449736446142196655e-02,1.623399108648300171e-01,1.099173948168754578e-01,1.340588033199310303e-01,1.951654553413391113e-01,2.488418668508529663e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
5.395057201385498047e-01,4.284922033548355103e-02,8.211102336645126343e-02,7.990134507417678833e-02,2.556326091289520264e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
9.490666985511779785e-01,3.549060598015785217e-02,1.544261816889047623e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
4.958896934986114502e-01,2.935281582176685333e-02,5.506810918450355530e-02,8.666942268610000610e-02,3.330200016498565674e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.410713195800781250e-01,4.612262547016143799e-02,1.895631104707717896e-02,1.698437780141830444e-01,1.565770953893661499e-01,2.702629268169403076e-01,5.355190858244895935e-02,1.436140537261962891e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
5.965551137924194336e-01,2.161816880106925964e-02,1.951032690703868866e-02,1.684633269906044006e-02,5.351425334811210632e-02,2.177187614142894745e-02,4.162587970495223999e-02,2.285579442977905273e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
8.073275536298751831e-02,1.571656204760074615e-02,8.394641801714897156e-03,3.232222795486450195e-02,7.304620742797851562e-02,1.432940512895584106e-01,2.579716742038726807e-01,6.252016872167587280e-02,8.193071186542510986e-02,1.737810969352722168e-01,7.028991729021072388e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
2.937872707843780518e-01,3.556679934263229370e-02,1.929972693324089050e-02,2.880738377571105957e-01,3.632724881172180176e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.496726572513580322e-01,4.742971062660217285e-02,1.538973860442638397e-02,1.469501573592424393e-02,2.873799391090869904e-02,1.109818089753389359e-02,2.494728006422519684e-02,1.606554836034774780e-01,1.555796265602111816e-01,2.277417778968811035e-01,1.640525907278060913e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
9.570675492286682129e-01,4.293243587017059326e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
9.108609557151794434e-01,8.913905173540115356e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
5.637906193733215332e-01,5.661582946777343750e-02,8.560251444578170776e-02,1.634642332792282104e-01,1.305267810821533203e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
9.926396608352661133e-01,7.360326126217842102e-03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
2.087166309356689453e-01,2.773972973227500916e-02,1.657243259251117706e-02,2.361153811216354370e-02,4.911668226122856140e-02,1.280959248542785645e-01,1.179398596286773682e-01,4.282072484493255615e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
2.194530665874481201e-01,1.216969173401594162e-02,6.877479609102010727e-03,2.085734391584992409e-03,7.255157455801963806e-03,1.743614301085472107e-02,4.278986901044845581e-02,4.541176185011863708e-02,3.148602843284606934e-01,3.316608071327209473e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
9.321252107620239258e-01,6.787475198507308960e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
